NC_009837.1	pBEN2908	99.075	31252	281	7	24397	55643	91592	60344	0.0	55032
NC_009837.1	pBEN2908	99.817	13672	17	3	113394	127065	44081	30418	0.0	24537
NC_009837.1	pBEN2908	99.901	10079	8	2	141122	151199	123596	133673	0.0	18125
NC_009837.1	pBEN2908	99.049	8413	68	11	158485	166893	6017	14421	0.0	14773
NC_009837.1	pBEN2908	98.698	6068	26	32	151200	157266	1	6016	0.0	10491
NC_009837.1	pBEN2908	99.767	5580	8	5	168662	174241	17125	22699	0.0	9987
NC_009837.1	pBEN2908	99.752	5252	11	1	129166	134415	29004	23753	0.0	9411
NC_009837.1	pBEN2908	91.690	5066	351	26	10648	15681	98580	93553	0.0	7185
NC_009837.1	pBEN2908	99.859	3534	3	2	66318	69851	122599	119068	0.0	6344
NC_009837.1	pBEN2908	99.128	2753	11	4	110650	113401	54914	57654	0.0	4851
NC_009837.1	pBEN2908	99.655	2028	4	1	104651	106675	52082	54109	0.0	3625
NC_009837.1	pBEN2908	99.302	2006	12	1	71033	73038	47697	49700	0.0	3553
NC_009837.1	pBEN2908	97.111	1973	53	3	15948	17920	93561	91593	0.0	3292
NC_009837.1	pBEN2908	97.751	1334	28	1	127066	128397	30337	29004	0.0	2269
NC_009837.1	pBEN2908	97.524	1333	31	1	106676	108006	29005	30337	0.0	2253
NC_009837.1	pBEN2908	97.242	1233	32	1	80446	81676	30237	29005	0.0	2068
NC_009837.1	pBEN2908	98.392	933	7	3	78004	78930	47696	46766	0.0	1609
NC_009837.1	pBEN2908	99.030	825	7	1	108007	108831	54105	54928	0.0	1449
NC_009837.1	pBEN2908	99.870	769	1	0	134700	135468	99937	99169	0.0	1383
NC_009837.1	pBEN2908	99.356	777	5	0	156497	157273	117808	118584	0.0	1379
NC_009837.1	pBEN2908	98.487	793	12	0	156498	157290	99168	99960	0.0	1377
NC_009837.1	pBEN2908	99.611	772	2	1	140204	140975	122825	123595	0.0	1376
NC_009837.1	pBEN2908	99.740	769	1	1	134701	135469	122829	123596	0.0	1375
NC_009837.1	pBEN2908	99.481	771	4	0	140205	140975	99939	99169	0.0	1373
NC_009837.1	pBEN2908	99.740	768	1	1	156499	157266	123595	122829	0.0	1373
NC_009837.1	pBEN2908	99.609	768	3	0	1	768	99169	99936	0.0	1372
NC_009837.1	pBEN2908	99.480	769	4	0	140207	140975	118578	117810	0.0	1370
NC_009837.1	pBEN2908	99.479	768	4	0	134701	135468	118577	117810	0.0	1368
NC_009837.1	pBEN2908	99.481	770	3	1	1	770	123595	122827	0.0	1368
NC_009837.1	pBEN2908	99.094	773	7	0	1	773	117810	118582	0.0	1363
NC_009837.1	pBEN2908	98.575	772	5	4	140204	140975	6020	5255	0.0	1331
NC_009837.1	pBEN2908	98.698	768	4	4	134701	135468	6016	5255	0.0	1328
NC_009837.1	pBEN2908	98.440	769	6	4	1	769	5255	6017	0.0	1321
NC_009837.1	pBEN2908	99.585	723	3	0	62965	63687	117810	118532	0.0	1291
NC_009837.1	pBEN2908	99.586	724	2	1	62964	63687	123596	122874	0.0	1289
NC_009837.1	pBEN2908	99.447	723	4	0	62965	63687	99169	99891	0.0	1287
NC_009837.1	pBEN2908	98.755	723	3	4	62965	63687	5255	5971	0.0	1251
NC_009837.1	pBEN2908	91.287	769	67	0	156499	157267	23754	22986	0.0	1086
NC_009837.1	pBEN2908	91.276	768	67	0	134701	135468	22987	23754	0.0	1084
NC_009837.1	pBEN2908	91.276	768	67	0	140208	140975	22987	23754	0.0	1084
NC_009837.1	pBEN2908	91.016	768	69	0	1	768	23754	22987	0.0	1075
NC_009837.1	pBEN2908	80.519	1155	214	6	75779	76926	112404	111254	0.0	1052
NC_009837.1	pBEN2908	90.809	729	67	0	62959	63687	23760	23032	0.0	1013
NC_009837.1	pBEN2908	83.976	830	89	6	68967	69795	114680	113894	0.0	911
NC_009837.1	pBEN2908	84.595	766	110	3	97249	98009	119936	119174	0.0	844
NC_009837.1	pBEN2908	99.544	439	2	0	168223	168661	14419	14857	0.0	783
NC_009837.1	pBEN2908	80.482	830	136	10	97250	98066	114664	113848	0.0	746
NC_009837.1	pBEN2908	80.362	718	139	2	99587	100303	109462	108746	0.0	653
NC_009837.1	pBEN2908	99.331	299	2	0	134405	134703	22986	22688	2.38e-150	531
NC_009837.1	pBEN2908	95.600	250	9	2	6693	6940	93802	93553	4.31e-109	395
NC_009837.1	pBEN2908	67.883	1233	367	18	79163	80384	59075	60289	7.79e-106	384
NC_009837.1	pBEN2908	67.773	1235	369	17	79163	80384	45354	44136	7.79e-106	383
