NZ_HE962388.1	LR740776.1	97.809	98999	2140	20	1164716	1263707	1063792	1162768	0.0	1.687e+05
NZ_HE962388.1	LR740776.1	98.021	76353	1423	60	3501635	3577949	3588206	3664508	0.0	1.307e+05
NZ_HE962388.1	LR740776.1	97.992	59570	1168	8	433894	493439	472402	531967	0.0	1.020e+05
NZ_HE962388.1	LR740776.1	97.917	57468	1179	11	1916023	1973484	1838944	1896399	0.0	98207
NZ_HE962388.1	LR740776.1	97.282	45988	1248	2	3059918	3105904	3124765	3170751	0.0	77291
NZ_HE962388.1	LR740776.1	97.646	44476	1031	6	2426564	2471037	2450285	2494746	0.0	75474
NZ_HE962388.1	LR740776.1	97.900	42816	885	8	1704473	1747280	1631131	1673940	0.0	73137
NZ_HE962388.1	LR740776.1	95.858	42349	1689	18	2349832	2392155	2372861	2415169	0.0	68441
NZ_HE962388.1	LR740776.1	96.756	41062	1316	12	2550296	2591346	2572847	2613903	0.0	68006
NZ_HE962388.1	LR740776.1	97.961	39433	750	5	2955546	2994926	3008031	3047461	0.0	67514
NZ_HE962388.1	LR740776.1	97.031	40350	1165	9	2735833	2776158	2748274	2788614	0.0	67355
NZ_HE962388.1	LR740776.1	97.775	39497	878	1	2996800	3036295	3085276	3124772	0.0	67262
NZ_HE962388.1	LR740776.1	96.849	36904	1148	4	3184167	3221056	3271542	3308444	0.0	61305
NZ_HE962388.1	LR740776.1	97.432	36334	910	8	3271734	3308057	3369744	3406064	0.0	61303
NZ_HE962388.1	LR740776.1	97.942	35128	719	4	1771844	1806968	1694035	1729161	0.0	60076
NZ_HE962388.1	LR740776.1	97.789	34099	738	4	1076248	1110343	988085	1022170	0.0	58091
NZ_HE962388.1	LR740776.1	97.267	34181	919	7	3780436	3814611	3877139	3911309	0.0	57413
NZ_HE962388.1	LR740776.1	97.680	33272	765	7	1019323	1052590	938508	971776	0.0	56497
NZ_HE962388.1	LR740776.1	97.932	32738	668	8	190080	222813	215391	248123	0.0	55959
NZ_HE962388.1	LR740776.1	97.832	32656	703	5	79305	111959	101004	133655	0.0	55682
NZ_HE962388.1	LR740776.1	95.987	33512	1286	29	3934399	3967886	4074932	4108408	0.0	54294
NZ_HE962388.1	LR740776.1	98.442	30739	475	4	3454785	3485521	3532950	3563686	0.0	53261
NZ_HE962388.1	LR740776.1	97.257	31716	847	10	2041718	2073416	1961276	1992985	0.0	53250
NZ_HE962388.1	LR740776.1	97.809	30713	653	9	2000086	2030796	1920848	1951542	0.0	52331
NZ_HE962388.1	LR740776.1	97.601	30726	723	6	3852402	3883114	3944248	3974972	0.0	52074
NZ_HE962388.1	LR740776.1	98.532	29843	434	2	3986857	4016696	4121546	4151387	0.0	51839
NZ_HE962388.1	LR740776.1	98.040	30047	577	7	3416144	3446181	3497288	3527331	0.0	51510
NZ_HE962388.1	LR740776.1	96.987	30074	904	2	1851665	1881738	1772566	1802637	0.0	50143
NZ_HE962388.1	LR740776.1	96.404	29729	1052	4	598495	628207	598937	628664	0.0	48791
NZ_HE962388.1	LR740776.1	97.616	28770	680	5	882276	911044	840815	869579	0.0	48774
NZ_HE962388.1	LR740776.1	97.136	28595	764	10	2630204	2658793	2650496	2679040	0.0	47880
NZ_HE962388.1	LR740776.1	98.134	27057	498	4	3388940	3415994	3470233	3497284	0.0	46506
NZ_HE962388.1	LR740776.1	98.003	26586	528	3	2290252	2316835	2331386	2357970	0.0	45540
NZ_HE962388.1	LR740776.1	97.533	26384	610	27	2790937	2817312	2806334	2832684	0.0	44561
NZ_HE962388.1	LR740776.1	96.782	26321	832	6	2170843	2197161	2213388	2239695	0.0	43635
NZ_HE962388.1	LR740776.1	97.971	24345	472	7	1373931	1398270	1380163	1404490	0.0	41665
NZ_HE962388.1	LR740776.1	96.524	24770	817	8	2234782	2259547	2277121	2301850	0.0	40792
NZ_HE962388.1	LR740776.1	97.230	24119	625	8	780997	805075	765538	789653	0.0	40487
NZ_HE962388.1	LR740776.1	96.213	24770	875	18	4420116	4444825	4614104	4638870	0.0	40417
NZ_HE962388.1	LR740776.1	97.673	23639	535	6	4035829	4059463	4169448	4193075	0.0	40137
NZ_HE962388.1	LR740776.1	97.760	23080	512	5	4487041	4510116	4723792	4746870	0.0	39274
NZ_HE962388.1	LR740776.1	96.006	23985	891	9	1413736	1437718	1418459	1442378	0.0	38955
NZ_HE962388.1	LR740776.1	97.623	22718	536	4	1807151	1829865	1729169	1751885	0.0	38521
NZ_HE962388.1	LR740776.1	96.304	22268	783	9	2591598	2613848	2613843	2636087	0.0	36443
NZ_HE962388.1	LR740776.1	96.649	21755	718	1	3622228	3643971	3703615	3725369	0.0	35952
NZ_HE962388.1	LR740776.1	90.611	25796	2288	49	139032	164776	164571	190283	0.0	35501
NZ_HE962388.1	LR740776.1	97.449	20973	496	6	4178168	4199102	4362508	4383479	0.0	35419
NZ_HE962388.1	LR740776.1	97.247	21028	469	10	962523	983544	916818	937741	0.0	35366
NZ_HE962388.1	LR740776.1	97.881	20528	417	4	1746954	1767465	1673519	1694044	0.0	35057
NZ_HE962388.1	LR740776.1	96.971	20863	604	8	3727104	3747961	3828837	3849676	0.0	34764
NZ_HE962388.1	LR740776.1	97.125	20730	592	4	2677325	2698052	2683250	2703977	0.0	34683
NZ_HE962388.1	LR740776.1	95.817	21180	788	28	168799	189946	194267	215380	0.0	34164
NZ_HE962388.1	LR740776.1	96.580	20616	698	4	2207925	2228538	2249799	2270409	0.0	33989
NZ_HE962388.1	LR740776.1	96.588	20460	674	5	2698112	2718565	2715731	2736172	0.0	33750
NZ_HE962388.1	LR740776.1	98.162	19365	355	1	1890701	1910064	1819401	1838765	0.0	33314
NZ_HE962388.1	LR740776.1	97.719	19424	442	1	3748193	3767616	3849715	3869137	0.0	33029
NZ_HE962388.1	LR740776.1	96.295	20164	743	2	2404901	2425062	2429979	2450140	0.0	32991
NZ_HE962388.1	LR740776.1	96.539	19905	670	9	712377	732272	712023	731917	0.0	32767
NZ_HE962388.1	LR740776.1	97.174	19495	505	9	387471	406928	425959	445444	0.0	32674
NZ_HE962388.1	LR740776.1	96.585	19680	624	13	3143952	3163602	3203493	3223153	0.0	32446
NZ_HE962388.1	LR740776.1	98.058	18074	329	10	1345751	1363807	1296411	1314479	0.0	30987
NZ_HE962388.1	LR740776.1	98.014	18080	356	3	3590870	3608947	3672109	3690187	0.0	30976
NZ_HE962388.1	LR740776.1	96.126	18948	709	14	4590500	4609436	4827379	4846312	0.0	30821
NZ_HE962388.1	LR740776.1	98.266	17646	302	3	4446491	4464133	4638891	4656535	0.0	30434
NZ_HE962388.1	LR740776.1	96.687	18078	549	3	2152774	2170850	2195189	2213217	0.0	29933
NZ_HE962388.1	LR740776.1	96.294	18266	658	1	2470936	2489201	2494918	2513164	0.0	29902
NZ_HE962388.1	LR740776.1	97.430	17667	370	26	4110893	4128549	4272906	4290498	0.0	29773
NZ_HE962388.1	LR740776.1	96.995	17503	518	3	4269645	4287145	4458143	4475639	0.0	29187
NZ_HE962388.1	LR740776.1	97.936	16961	343	5	647088	664045	645963	662919	0.0	28994
NZ_HE962388.1	LR740776.1	96.504	17392	602	4	4510216	4527604	4746880	4764268	0.0	28611
