NC_011980.1	pBEN2908	99.659	12006	40	1	1	12006	32077	44081	0.0	21464
NC_011980.1	pBEN2908	99.551	10912	20	5	11999	22904	57654	46766	0.0	19462
NC_011980.1	pBEN2908	99.940	10078	6	0	58753	68830	123596	133673	0.0	18148
NC_011980.1	pBEN2908	99.097	8412	64	11	76116	84522	6017	14421	0.0	14789
NC_011980.1	pBEN2908	99.761	5867	9	5	86258	92124	17125	22986	0.0	10500
NC_011980.1	pBEN2908	98.715	6068	25	32	68831	74897	1	6016	0.0	10495
NC_011980.1	pBEN2908	98.482	5930	90	0	36390	42319	60344	66273	0.0	10289
NC_011980.1	pBEN2908	99.791	5252	9	1	92114	97363	23753	29004	0.0	9420
NC_011980.1	pBEN2908	99.683	2525	5	2	100743	103265	30420	32943	0.0	4512
NC_011980.1	pBEN2908	97.362	1971	49	3	48591	50560	91593	93561	0.0	3310
NC_011980.1	pBEN2908	89.922	2451	195	21	50827	53263	93553	95965	0.0	3259
NC_011980.1	pBEN2908	97.488	1513	38	0	42319	43831	66792	68304	0.0	2558
NC_011980.1	pBEN2908	99.485	777	4	0	74128	74904	117808	118584	0.0	1384
NC_011980.1	pBEN2908	98.613	793	11	0	74129	74921	99168	99960	0.0	1381
NC_011980.1	pBEN2908	99.870	768	1	0	57880	58647	99936	99169	0.0	1381
NC_011980.1	pBEN2908	99.870	768	0	1	74130	74897	123595	122829	0.0	1378
NC_011980.1	pBEN2908	99.740	770	1	1	57878	58647	122827	123595	0.0	1377
NC_011980.1	pBEN2908	96.743	829	22	1	53263	54091	97757	98580	0.0	1374
NC_011980.1	pBEN2908	99.353	773	5	0	57875	58647	118582	117810	0.0	1372
NC_011980.1	pBEN2908	98.700	769	4	4	57879	58647	6017	5255	0.0	1330
NC_011980.1	pBEN2908	97.558	737	18	0	98153	98889	29007	29743	0.0	1249
NC_011980.1	pBEN2908	91.417	769	66	0	74130	74898	23754	22986	0.0	1090
NC_011980.1	pBEN2908	91.276	768	67	0	57880	58647	22987	23754	0.0	1084
NC_011980.1	pBEN2908	98.052	616	7	2	100129	100742	29725	30337	0.0	1053
NC_011980.1	pBEN2908	99.544	439	2	0	85819	86257	14419	14857	0.0	783
NC_011980.1	pBEN2908	100.000	294	0	0	43826	44119	69679	69972	1.41e-150	531
NC_011980.1	pBEN2908	67.990	1234	365	19	23136	24357	59074	60289	3.79e-107	387
NC_011980.1	pBEN2908	67.880	1236	367	18	23136	24357	45355	44136	1.32e-106	386
NC_011980.1	pBEN2908	92.466	146	11	0	95399	95544	29171	29316	4.95e-55	214
NC_011980.1	pBEN2908	89.726	146	15	0	98317	98462	27040	27185	1.33e-49	196
NC_011980.1	pBEN2908	75.714	280	65	3	22474	22752	58411	58688	1.97e-47	188
NC_011980.1	pBEN2908	76.429	280	60	6	22474	22752	46015	45741	6.87e-47	187
NC_011980.1	pBEN2908	100.000	87	0	0	98064	98150	30338	30424	3.34e-38	158
NC_011980.1	pBEN2908	65.665	466	141	7	75119	75569	104337	103876	1.85e-22	105
NC_011980.1	pBEN2908	98.246	57	1	0	54457	54513	93553	93609	2.74e-20	99.6
NC_011980.1	pBEN2908	98.182	55	0	1	49224	49278	92278	92225	4.07e-18	92.4
NC_011980.1	pBEN2908	86.111	72	10	0	58700	58771	29004	29075	1.73e-16	86.0
NC_011980.1	pBEN2908	74.468	141	31	3	92064	92203	31635	31499	6.04e-16	84.2
NC_011980.1	pBEN2908	92.857	56	4	0	84523	84578	108648	108593	6.04e-16	84.2
NC_011980.1	pBEN2908	85.333	75	10	1	70130	70204	133469	133396	2.11e-15	83.3
NC_011980.1	pBEN2908	92.593	54	4	0	68638	68691	133534	133481	7.35e-15	80.6
NC_011980.1	pBEN2908	73.387	124	33	0	78561	78684	109267	109390	3.13e-13	76.1
NC_011980.1	pBEN2908	86.885	61	7	1	68567	68626	1349	1289	3.81e-12	71.6
NC_011980.1	pBEN2908	97.436	39	1	0	54152	54190	93523	93561	1.62e-10	67.1
NC_011980.1	pBEN2908	78.378	74	16	0	101823	101896	23842	23769	1.97e-09	62.6
NC_011980.1	pBEN2908	81.967	61	11	0	58944	59004	123847	123787	6.89e-09	61.7
NC_011980.1	pBEN2908	82.759	58	10	0	68402	68459	29392	29449	6.89e-09	60.8
NC_011980.1	pBEN2908	73.563	87	12	1	35655	35741	54470	54395	2.40e-08	59.9
NC_011980.1	pBEN2908	81.818	66	10	2	77782	77846	7746	7682	2.40e-08	59.0
NC_011980.1	pBEN2908	82.456	57	10	0	98539	98595	133246	133302	2.40e-08	59.0
NC_011980.1	pBEN2908	82.143	56	10	0	31443	31498	17535	17480	8.39e-08	57.2
NC_011980.1	pBEN2908	74.194	93	23	1	76298	76389	106857	106949	8.39e-08	57.2
NC_011980.1	pBEN2908	100.000	30	0	0	79361	79390	9290	9261	2.93e-07	55.4
NC_011980.1	pBEN2908	85.106	47	7	0	48600	48646	91648	91602	1.02e-06	54.5
NC_011980.1	pBEN2908	79.412	68	12	2	67742	67808	132651	132585	1.02e-06	53.6
NC_011980.1	pBEN2908	68.212	151	44	2	78149	78297	108801	108949	3.57e-06	51.8
NC_011980.1	pBEN2908	81.633	49	9	0	58951	58999	7737	7689	4.35e-05	49.1
NC_011980.1	pBEN2908	81.633	49	9	0	77789	77837	123842	123794	4.35e-05	49.1
NC_011980.1	pBEN2908	78.571	56	12	0	57767	57822	106856	106911	4.35e-05	48.2
NC_011980.1	pBEN2908	82.353	51	7	2	101910	101959	22975	22926	5.29e-04	45.5
NC_011980.1	pBEN2908	82.000	50	7	2	58949	58997	7689	7737	0.002	43.7
NC_011980.1	pBEN2908	82.000	50	7	2	77789	77837	123792	123840	0.002	43.7
NC_011980.1	pBEN2908	77.778	54	11	1	92318	92371	30392	30444	0.006	41.0
NC_011980.1	pBEN2908	92.308	26	2	0	100767	100792	30469	30444	0.023	39.2
NC_011980.1	pBEN2908	80.851	47	6	2	15185	15228	91986	92032	0.023	39.2
NC_011980.1	pBEN2908	100.000	20	0	0	100691	100710	30305	30286	0.079	37.4
NC_011980.1	pBEN2908	92.000	25	2	0	85794	85818	108624	108648	0.079	37.4
NC_011980.1	pBEN2908	86.207	29	4	0	49002	49030	54474	54446	0.27	35.6
NC_011980.1	pBEN2908	88.462	26	3	0	25383	25408	116276	116301	0.96	34.6
NC_011980.1	pBEN2908	88.000	25	3	0	31771	31795	2553	2577	3.3	32.8
NC_011980.1	pBEN2908	95.000	20	1	0	77987	78006	7720	7739	3.3	32.8
NC_011980.1	pBEN2908	95.000	20	1	0	77820	77839	7887	7906	3.3	32.8
NC_011980.1	pBEN2908	88.000	25	3	0	39828	39852	63806	63782	3.3	32.8
NC_011980.1	pBEN2908	95.000	20	1	0	14482	14501	94657	94676	3.3	32.8
NC_011980.1	pBEN2908	95.000	20	1	0	26888	26907	108716	108735	3.3	32.8
NC_011980.1	pBEN2908	78.049	41	7	1	58612	58652	23020	22982	3.3	31.9
NC_011980.1	pBEN2908	100.000	17	0	0	25943	25959	36068	36052	3.3	31.9
NC_011980.1	pBEN2908	90.909	22	2	0	65989	66010	66227	66248	3.3	31.9
NC_011980.1	pBEN2908	100.000	17	0	0	5181	5197	76250	76266	3.3	31.9
NC_011980.1	pBEN2908	100.000	17	0	0	11711	11727	89341	89357	3.3	31.9
NC_011980.1	pBEN2908	100.000	17	0	0	5597	5613	97468	97452	3.3	31.9
NC_011980.1	pBEN2908	90.909	22	2	0	28823	28844	98404	98425	3.3	31.9
